feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	host_age_units	tube_id	plate
44R_Month10_24_S670_AZ51_mut	44R_Month10_24	12986.44R.Month10.24		44	Month10	7/17/18 10:00	9/13/17	RC	54.0	44R	24	7/3/17	44R	female	44R	A2	A	7/17/18					weeks	44R_Month10_24	26.0
46R_Month3_6_S239_AZ51_mut	46R_Month3_6	12986.46R.Month3.6		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46R	6	7/3/17	46R	female	46R	B1	B	12/12/17					weeks	46R_Month3_6	15.0
41B_Day7_13_S2_AZ51_mut	41B_Day7_13	12986.41B.Day7.13		41	Day7	9/20/17 10:00	9/13/17	RC	11.0	41B	13	7/6/17	41B	male	41B	A1	A	9/20/17					weeks	41B_Day7_13	5.0
41L_Month6_16_S412_AZ51_mut	41L_Month6_16	12986.41L.Month6.16		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41L	16	7/6/17	41L	male	41L	A1	A	3/13/18					weeks	41L_Month6_16	16.0
43R_Day7_14_S110_AZ51_mut	43R_Day7_14	12986.43R.Day7.14		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43R	14	7/3/17	43R	male	43R	B1	B	9/20/17					weeks	43R_Day7_14	6.0
46L_Day7_14_S298_AZ51_mut	46L_Day7_14	12986.46L.Day7.14		46	Day7	9/20/17 10:00	9/13/17	RC	11.0	46L	14	7/3/17	46L	female	46L	B1	B	9/20/17					weeks	46L_Day7_14	9.0
41N_Month1_19_S1858_AZ51_mut	41N_Month1_19	12986.41N.Month1.19		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41N	19	7/6/17	41N	male	41N	A1	A	10/17/17					weeks	41N_Month1_19	23.0
41L_Month6_12_S475_AZ51_mut	41L_Month6_12	12986.41L.Month6.12		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41L	12	7/6/17	41L	male	41L	A1	A	3/13/18					weeks	41L_Month6_12	16.0
41R_Day3_3_S403_AZ51_mut	41R_Day3_3	12986.41R.Day3.3		41	Day3	9/16/17 10:00	9/13/17	RC	11.0	41R	3	7/6/17	41R	male	41R	A1	A	9/16/17					weeks	41R_Day3_3	24.0
41B_Day7_18_S42_AZ51_mut	41B_Day7_18	12986.41B.Day7.18		41	Day7	9/20/17 10:00	9/13/17	RC	11.0	41B	18	7/6/17	41B	male	41B	A1	A	9/20/17					weeks	41B_Day7_18	5.0
46R_Month3_12_S287_AZ51_mut	46R_Month3_12	12986.46R.Month3.12		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46R	12	7/3/17	46R	female	46R	B1	B	12/12/17					weeks	46R_Month3_12	15.0
42N_Day7_14_S12_AZ51_mut	42N_Day7_14	12986.42N.Day7.14		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42N	14	7/6/17	42N	female	42N	A1	A	9/20/17					weeks	42N_Day7_14	5.0
41R_Month3_10_S15_AZ51_mut	41R_Month3_10	12986.41R.Month3.10		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41R	10	7/6/17	41R	male	41R	A1	A	12/12/17					weeks	41R_Month3_10	10.0
45R_Month3_22_S270_AZ51_mut	45R_Month3_22	12986.45R.Month3.22		45	Month3	12/12/17 10:00	9/13/17	RC	23.0	45R	22	7/3/17	45R	female	45R	B1	B	12/12/17					weeks	45R_Month3_22	15.0
43L_Month3_1_S3_AZ51_mut	43L_Month3_1	12986.43L.Month3.1		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43L	1	7/3/17	43L	male	43L	B1	B	12/12/17					weeks	43L_Month3_1	12.0
45L_Day7_21_S1396_AZ51_mut	45L_Day7_21	12986.45L.Day7.21		45	Day7	9/20/17 10:00	9/13/17	RC	11.0	45L	21	7/3/17	45L	female	45L	B1	B	9/20/17					weeks	45L_Day7_21	8.0
41L_Month10_18_S618_AZ51_mut	41L_Month10_18	12986.41L.Month10.18		41	Month10	7/17/18 10:00	9/13/17	RC	54.0	41L	18	7/6/17	41L	male	41L	A1	A	7/17/18					weeks	41L_Month10_18	26.0
41L_Month3_9_S1491_AZ51_mut	41L_Month3_9	12986.41L.Month3.9		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41L	9	7/6/17	41L	male	41L	A1	A	12/12/17					weeks	41L_Month3_9	10.0
46R_Month6_19_S726_AZ51_mut	46R_Month6_19	12986.46R.Month6.19		46	Month6	3/13/18 10:00	9/13/17	RC	36.0	46R	19	7/3/17	46R	female	46R	B1	B	3/13/18					weeks	46R_Month6_19	21.0
43B_Day7_6_S143_AZ51_mut	43B_Day7_6	12986.43B.Day7.6		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43B	6	7/3/17	43B	male	43B	B1	B	9/20/17					weeks	43B_Day7_6	6.0
46N_Day3_24_S480_AZ51_mut	46N_Day3_24	12986.46N.Day3.24		46	Day3	9/16/17 10:00	9/13/17	RC	11.0	46N	24	7/3/17	46N	female	46N	B1	B	9/16/17					weeks	46N_Day3_24	24.0
42N_Month3_11_S16_AZ51_mut	42N_Month3_11	12986.42N.Month3.11		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42N	11	7/6/17	42N	female	42N	A1	A	12/12/17					weeks	42N_Month3_11	11.0
44R_Month6_11_S1797_AZ51_mut	44R_Month6_11	12986.44R.Month6.11		44	Month6	3/13/18 10:00	9/13/17	RC	36.0	44R	11	7/3/17	44R	female	44R	A2	A	3/13/18					weeks	44R_Month6_11	19.0
41LL_Month3_5_S1461_AZ51_mut	41LL_Month3_5	12986.41LL.Month3.5		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41LL	5	7/6/17	41LL	male	41LL	A1	A	12/12/17					weeks	41LL_Month3_5	10.0
42N_Month3_15_S154_AZ51_mut	42N_Month3_15	12986.42N.Month3.15		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42N	15	7/6/17	42N	female	42N	A1	A	12/12/17					weeks	42N_Month3_15	11.0
42R_Day7_14_S16_AZ51_mut	42R_Day7_14	12986.42R.Day7.14		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42R	14	7/6/17	42R	female	42R	A1	A	9/20/17					weeks	42R_Day7_14	5.0
44B_Day7_12_S287_AZ51_mut	44B_Day7_12	12986.44B.Day7.12		44	Day7	9/20/17 10:00	9/13/17	RC	11.0	44B	12	7/3/17	44B	female	44B	A2	A	9/20/17					weeks	44B_Day7_12	7.0
41LL_Day7_1_S29_AZ51_mut	41LL_Day7_1	12986.41LL.Day7.1		41	Day7	9/20/17 10:00	9/13/17	RC	11.0	41LL	1	7/6/17	41LL	male	41LL	A1	A	9/20/17					weeks	41LL_Day7_1	4.0
44R_Month1_4_S509_AZ51_mut	44R_Month1_4	12986.44R.Month1.4		44	Month1	10/17/17 10:00	9/13/17	RC	15.0	44R	4	7/3/17	44R	female	44R	A2	A	10/17/17					weeks	44R_Month1_4	25.0
46R_Month1_20_S1872_AZ51_mut	46R_Month1_20	12986.46R.Month1.20		46	Month1	10/17/17 10:00	9/13/17	RC	15.0	46R	20	7/3/17	46R	female	46R	B1	B	10/17/17					weeks	46R_Month1_20	23.0
46R_Month3_19_S248_AZ51_mut	46R_Month3_19	12986.46R.Month3.19		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46R	19	7/3/17	46R	female	46R	B1	B	12/12/17					weeks	46R_Month3_19	15.0
44N_Day7_8_S249_AZ51_mut	44N_Day7_8	12986.44N.Day7.8		44	Day7	9/20/17 10:00	9/13/17	RC	11.0	44N	8	7/3/17	44N	female	44N	A2	A	9/20/17					weeks	44N_Day7_8	7.0
44R_Day3_24_S478_AZ51_mut	44R_Day3_24	12986.44R.Day3.24		44	Day3	9/16/17 10:00	9/13/17	RC	11.0	44R	24	7/3/17	44R	female	44R	A2	A	9/16/17					weeks	44R_Day3_24	24.0
42L_Day7_13_S6_AZ51_mut	42L_Day7_13	12986.42L.Day7.13		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42L	13	7/6/17	42L	female	42L	A1	A	9/20/17					weeks	42L_Day7_13	5.0
43L_Day7_12_S187_AZ51_mut	43L_Day7_12	12986.43L.Day7.12		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43L	12	7/3/17	43L	male	43L	B1	B	9/20/17					weeks	43L_Day7_12	6.0
41R_Month1_19_S532_AZ51_mut	41R_Month1_19	12986.41R.Month1.19		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41R	19	7/6/17	41R	male	41R	A1	A	10/17/17					weeks	41R_Month1_19	25.0
42R_Month3_15_S1544_AZ51_mut	42R_Month3_15	12986.42R.Month3.15		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42R	15	7/6/17	42R	female	42R	A1	A	12/12/17					weeks	42R_Month3_15	11.0
42R_Month3_8_S158_AZ51_mut	42R_Month3_8	12986.42R.Month3.8		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42R	8	7/6/17	42R	female	42R	A1	A	12/12/17					weeks	42R_Month3_8	11.0
42L_Month3_22_S1598_AZ51_mut	42L_Month3_22	12986.42L.Month3.22		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42L	22	7/6/17	42L	female	42L	A1	A	12/12/17					weeks	42L_Month3_22	11.0
46R_Month3_16_S224_AZ51_mut	46R_Month3_16	12986.46R.Month3.16		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46R	16	7/3/17	46R	female	46R	B1	B	12/12/17					weeks	46R_Month3_16	15.0
44B_Month6_10_S1791_AZ51_mut	44B_Month6_10	12986.44B.Month6.10		44	Month6	3/13/18 10:00	9/13/17	RC	36.0	44B	10	7/3/17	44B	female	44B	A2	A	3/13/18					weeks	44B_Month6_10	19.0
45R_Day7_18_S1374_AZ51_mut	45R_Day7_18	12986.45R.Day7.18		45	Day7	9/20/17 10:00	9/13/17	RC	11.0	45R	18	7/3/17	45R	female	45R	B1	B	9/20/17					weeks	45R_Day7_18	8.0
43N_Day7_3_S113_AZ51_mut	43N_Day7_3	12986.43N.Day7.3		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43N	3	7/3/17	43N	male	43N	B1	B	9/20/17					weeks	43N_Day7_3	6.0
44N_Day7_6_S233_AZ51_mut	44N_Day7_6	12986.44N.Day7.6		44	Day7	9/20/17 10:00	9/13/17	RC	11.0	44N	6	7/3/17	44N	female	44N	A2	A	9/20/17					weeks	44N_Day7_6	7.0
41N_Month6_14_S394_AZ51_mut	41N_Month6_14	12986.41N.Month6.14		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41N	14	7/6/17	41N	male	41N	A1	A	3/13/18					weeks	41N_Month6_14	16.0
41L_Month6_21_S452_AZ51_mut	41L_Month6_21	12986.41L.Month6.21		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41L	21	7/6/17	41L	male	41L	A1	A	3/13/18					weeks	41L_Month6_21	16.0
41B_Month6_12_S569_AZ51_mut	41B_Month6_12	12986.41B.Month6.12		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41B	12	7/6/17	41B	male	41B	A1	A	3/13/18					weeks	41B_Month6_12	17.0
46R_Month6_4_S701_AZ51_mut	46R_Month6_4	12986.46R.Month6.4		46	Month6	3/13/18 10:00	9/13/17	RC	36.0	46R	4	7/3/17	46R	female	46R	B1	B	3/13/18					weeks	46R_Month6_4	21.0
44L_Month3_19_S148_AZ51_mut	44L_Month3_19	12986.44L.Month3.19		44	Month3	12/12/17 10:00	9/13/17	RC	23.0	44L	19	7/3/17	44L	female	44L	A2	A	12/12/17					weeks	44L_Month3_19	13.0
44B_Month3_6_S143_AZ51_mut	44B_Month3_6	12986.44B.Month3.6		44	Month3	12/12/17 10:00	9/13/17	RC	23.0	44B	6	7/3/17	44B	female	44B	A2	A	12/12/17					weeks	44B_Month3_6	13.0
43B_Day7_24_S192_AZ51_mut	43B_Day7_24	12986.43B.Day7.24		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43B	24	7/3/17	43B	male	43B	B1	B	9/20/17					weeks	43B_Day7_24	6.0
46L_Month3_5_S227_AZ51_mut	46L_Month3_5	12986.46L.Month3.5		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46L	5	7/3/17	46L	female	46L	B1	B	12/12/17					weeks	46L_Month3_5	15.0
46N_Month3_20_S250_AZ51_mut	46N_Month3_20	12986.46N.Month3.20		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46N	20	7/3/17	46N	female	46N	B1	B	12/12/17					weeks	46N_Month3_20	15.0
42L_Day7_15_S22_AZ51_mut	42L_Day7_15	12986.42L.Day7.15		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42L	15	7/6/17	42L	female	42L	A1	A	9/20/17					weeks	42L_Day7_15	5.0
41N_Month6_22_S458_AZ51_mut	41N_Month6_22	12986.41N.Month6.22		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41N	22	7/6/17	41N	male	41N	A1	A	3/13/18					weeks	41N_Month6_22	16.0
44R_Day7_20_S254_AZ51_mut	44R_Day7_20	12986.44R.Day7.20		44	Day7	9/20/17 10:00	9/13/17	RC	11.0	44R	20	7/3/17	44R	female	44R	A2	A	9/20/17					weeks	44R_Day7_20	7.0
42N_Day7_10_S75_AZ51_mut	42N_Day7_10	12986.42N.Day7.10		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42N	10	7/6/17	42N	female	42N	A1	A	9/20/17					weeks	42N_Day7_10	5.0
45R_Day7_8_S1389_AZ51_mut	45R_Day7_8	12986.45R.Day7.8		45	Day7	9/20/17 10:00	9/13/17	RC	11.0	45R	8	7/3/17	45R	female	45R	B1	B	9/20/17					weeks	45R_Day7_8	8.0
42N_Month3_12_S1611_AZ51_mut	42N_Month3_12	12986.42N.Month3.12		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42N	12	7/6/17	42N	female	42N	A1	A	12/12/17					weeks	42N_Month3_12	11.0
41R_Month3_1_S1431_AZ51_mut	41R_Month3_1	12986.41R.Month3.1		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41R	1	7/6/17	41R	male	41R	A1	A	12/12/17					weeks	41R_Month3_1	10.0
43B_Month3_20_S64_AZ51_mut	43B_Month3_20	12986.43B.Month3.20		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43B	20	7/3/17	43B	male	43B	B1	B	12/12/17					weeks	43B_Month3_20	12.0
46N_Month3_21_S258_AZ51_mut	46N_Month3_21	12986.46N.Month3.21		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46N	21	7/3/17	46N	female	46N	B1	B	12/12/17					weeks	46N_Month3_21	15.0
46N_Month6_9_S737_AZ51_mut	46N_Month6_9	12986.46N.Month6.9		46	Month6	3/13/18 10:00	9/13/17	RC	36.0	46N	9	7/3/17	46N	female	46N	B1	B	3/13/18					weeks	46N_Month6_9	21.0
44L_Day7_19_S244_AZ51_mut	44L_Day7_19	12986.44L.Day7.19		44	Day7	9/20/17 10:00	9/13/17	RC	11.0	44L	19	7/3/17	44L	female	44L	A2	A	9/20/17					weeks	44L_Day7_19	7.0
41L_Month1_22_S554_AZ51_mut	41L_Month1_22	12986.41L.Month1.22		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41L	22	7/6/17	41L	male	41L	A1	A	10/17/17					weeks	41L_Month1_22	25.0
42L_Month3_21_S159_AZ51_mut	42L_Month3_21	12986.42L.Month3.21		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42L	21	7/6/17	42L	female	42L	A1	A	12/12/17					weeks	42L_Month3_21	11.0
44N_Month1_4_S1837_AZ51_mut	44N_Month1_4	12986.44N.Month1.4		44	Month1	10/17/17 10:00	9/13/17	RC	15.0	44N	4	7/3/17	44N	female	44N	A2	A	10/17/17					weeks	44N_Month1_4	23.0
46N_Day3_10_S463_AZ51_mut	46N_Day3_10	12986.46N.Day3.10		46	Day3	9/16/17 10:00	9/13/17	RC	11.0	46N	10	7/3/17	46N	female	46N	B1	B	9/16/17					weeks	46N_Day3_10	24.0
41L_Month6_20_S444_AZ51_mut	41L_Month6_20	12986.41L.Month6.20		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41L	20	7/6/17	41L	male	41L	A1	A	3/13/18					weeks	41L_Month6_20	16.0
45L_Month6_19_S340_AZ51_mut	45L_Month6_19	12986.45L.Month6.19		45	Month6	3/13/18 10:00	9/13/17	RC	36.0	45L	19	7/3/17	45L	female	45L	B1	B	3/13/18					weeks	45L_Month6_19	20.0
41R_Month1_2_S491_AZ51_mut	41R_Month1_2	12986.41R.Month1.2		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41R	2	7/6/17	41R	male	41R	A1	A	10/17/17					weeks	41R_Month1_2	25.0
42R_Month6_14_S496_AZ51_mut	42R_Month6_14	12986.42R.Month6.14		42	Month6	3/13/18 10:00	9/13/17	RC	36.0	42R	14	7/6/17	42R	female	42R	A1	A	3/13/18					weeks	42R_Month6_14	17.0
45R_Month3_21_S262_AZ51_mut	45R_Month3_21	12986.45R.Month3.21		45	Month3	12/12/17 10:00	9/13/17	RC	23.0	45R	21	7/3/17	45R	female	45R	B1	B	12/12/17					weeks	45R_Month3_21	15.0
41L_Month1_15_S498_AZ51_mut	41L_Month1_15	12986.41L.Month1.15		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41L	15	7/6/17	41L	male	41L	A1	A	10/17/17					weeks	41L_Month1_15	25.0
41L_Month10_3_S593_AZ51_mut	41L_Month10_3	12986.41L.Month10.3		41	Month10	7/17/18 10:00	9/13/17	RC	54.0	41L	3	7/6/17	41L	male	41L	A1	A	7/17/18					weeks	41L_Month10_3	26.0
41R_Day3_11_S467_AZ51_mut	41R_Day3_11	12986.41R.Day3.11		41	Day3	9/16/17 10:00	9/13/17	RC	11.0	41R	11	7/6/17	41R	male	41R	A1	A	9/16/17					weeks	41R_Day3_11	24.0
43L_Day7_24_S188_AZ51_mut	43L_Day7_24	12986.43L.Day7.24		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43L	24	7/3/17	43L	male	43L	B1	B	9/20/17					weeks	43L_Day7_24	6.0
41R_Month1_14_S492_AZ51_mut	41R_Month1_14	12986.41R.Month1.14		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41R	14	7/6/17	41R	male	41R	A1	A	10/17/17					weeks	41R_Month1_14	25.0
43L_Month6_12_S667_AZ51_mut	43L_Month6_12	12986.43L.Month6.12		43	Month6	3/13/18 10:00	9/13/17	RC	36.0	43L	12	7/3/17	43L	male	43L	B1	B	3/13/18					weeks	43L_Month6_12	18.0
46R_Month3_11_S279_AZ51_mut	46R_Month3_11	12986.46R.Month3.11		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46R	11	7/3/17	46R	female	46R	B1	B	12/12/17					weeks	46R_Month3_11	15.0
43R_Month6_24_S670_AZ51_mut	43R_Month6_24	12986.43R.Month6.24		43	Month6	3/13/18 10:00	9/13/17	RC	36.0	43R	24	7/3/17	43R	male	43R	B1	B	3/13/18					weeks	43R_Month6_24	18.0
41N_Month6_12_S473_AZ51_mut	41N_Month6_12	12986.41N.Month6.12		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41N	12	7/6/17	41N	male	41N	A1	A	3/13/18					weeks	41N_Month6_12	16.0
42N_Day7_19_S52_AZ51_mut	42N_Day7_19	12986.42N.Day7.19		42	Day7	9/20/17 10:00	9/13/17	RC	11.0	42N	19	7/6/17	42N	female	42N	A1	A	9/20/17					weeks	42N_Day7_19	5.0
46N_Day3_19_S440_AZ51_mut	46N_Day3_19	12986.46N.Day3.19		46	Day3	9/16/17 10:00	9/13/17	RC	11.0	46N	19	7/3/17	46N	female	46N	B1	B	9/16/17					weeks	46N_Day3_19	24.0
43L_Month3_17_S36_AZ51_mut	43L_Month3_17	12986.43L.Month3.17		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43L	17	7/3/17	43L	male	43L	B1	B	12/12/17					weeks	43L_Month3_17	12.0
44R_Month10_17_S614_AZ51_mut	44R_Month10_17	12986.44R.Month10.17		44	Month10	7/17/18 10:00	9/13/17	RC	54.0	44R	17	7/3/17	44R	female	44R	A2	A	7/17/18					weeks	44R_Month10_17	26.0
43B_Day7_21_S168_AZ51_mut	43B_Day7_21	12986.43B.Day7.21		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43B	21	7/3/17	43B	male	43B	B1	B	9/20/17					weeks	43B_Day7_21	6.0
43N_Month3_9_S65_AZ51_mut	43N_Month3_9	12986.43N.Month3.9		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43N	9	7/3/17	43N	male	43N	B1	B	12/12/17					weeks	43N_Month3_9	12.0
43L_Month6_3_S595_AZ51_mut	43L_Month6_3	12986.43L.Month6.3		43	Month6	3/13/18 10:00	9/13/17	RC	36.0	43L	3	7/3/17	43L	male	43L	B1	B	3/13/18					weeks	43L_Month6_3	18.0
44N_Month1_10_S1885_AZ51_mut	44N_Month1_10	12986.44N.Month1.10		44	Month1	10/17/17 10:00	9/13/17	RC	15.0	44N	10	7/3/17	44N	female	44N	A2	A	10/17/17					weeks	44N_Month1_10	23.0
46N_Day7_19_S1384_AZ51_mut	46N_Day7_19	12986.46N.Day7.19		46	Day7	9/20/17 10:00	9/13/17	RC	11.0	46N	19	7/3/17	46N	female	46N	B1	B	9/20/17					weeks	46N_Day7_19	8.0
41LL_Month3_12_S1517_AZ51_mut	41LL_Month3_12	12986.41LL.Month3.12		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41LL	12	7/6/17	41LL	male	41LL	A1	A	12/12/17					weeks	41LL_Month3_12	10.0
41R_Day3_22_S460_AZ51_mut	41R_Day3_22	12986.41R.Day3.22		41	Day3	9/16/17 10:00	9/13/17	RC	11.0	41R	22	7/6/17	41R	male	41R	A1	A	9/16/17					weeks	41R_Day3_22	24.0
44N_Month1_2_S1821_AZ51_mut	44N_Month1_2	12986.44N.Month1.2		44	Month1	10/17/17 10:00	9/13/17	RC	15.0	44N	2	7/3/17	44N	female	44N	A2	A	10/17/17					weeks	44N_Month1_2	23.0
41N_Month1_2_S1817_AZ51_mut	41N_Month1_2	12986.41N.Month1.2		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41N	2	7/6/17	41N	male	41N	A1	A	10/17/17					weeks	41N_Month1_2	23.0
41B_Month1_3_S1827_AZ51_mut	41B_Month1_3	12986.41B.Month1.3		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41B	3	7/6/17	41B	male	41B	A1	A	10/17/17					weeks	41B_Month1_3	23.0
44B_Month3_14_S112_AZ51_mut	44B_Month3_14	12986.44B.Month3.14		44	Month3	12/12/17 10:00	9/13/17	RC	23.0	44B	14	7/3/17	44B	female	44B	A2	A	12/12/17					weeks	44B_Month3_14	13.0
43N_Month6_5_S609_AZ51_mut	43N_Month6_5	12986.43N.Month6.5		43	Month6	3/13/18 10:00	9/13/17	RC	36.0	43N	5	7/3/17	43N	male	43N	B1	B	3/13/18					weeks	43N_Month6_5	18.0
42L_Month6_13_S486_AZ51_mut	42L_Month6_13	12986.42L.Month6.13		42	Month6	3/13/18 10:00	9/13/17	RC	36.0	42L	13	7/6/17	42L	female	42L	A1	A	3/13/18					weeks	42L_Month6_13	17.0
43N_Day7_6_S137_AZ51_mut	43N_Day7_6	12986.43N.Day7.6		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43N	6	7/3/17	43N	male	43N	B1	B	9/20/17					weeks	43N_Day7_6	6.0
44R_Day3_22_S462_AZ51_mut	44R_Day3_22	12986.44R.Day3.22		44	Day3	9/16/17 10:00	9/13/17	RC	11.0	44R	22	7/3/17	44R	female	44R	A2	A	9/16/17					weeks	44R_Day3_22	24.0
43L_Day7_18_S140_AZ51_mut	43L_Day7_18	12986.43L.Day7.18		43	Day7	9/20/17 10:00	9/13/17	RC	11.0	43L	18	7/3/17	43L	male	43L	B1	B	9/20/17					weeks	43L_Day7_18	6.0
41N_Day7_16_S314_AZ51_mut	41N_Day7_16	12986.41N.Day7.16		41	Day7	9/20/17 10:00	9/13/17	RC	11.0	41N	16	7/6/17	41N	male	41N	A1	A	9/20/17					weeks	41N_Day7_16	4.0
46N_Month3_2_S201_AZ51_mut	46N_Month3_2	12986.46N.Month3.2		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46N	2	7/3/17	46N	female	46N	B1	B	12/12/17					weeks	46N_Month3_2	15.0
41L_Month3_4_S1451_AZ51_mut	41L_Month3_4	12986.41L.Month3.4		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41L	4	7/6/17	41L	male	41L	A1	A	12/12/17					weeks	41L_Month3_4	10.0
41N_Month1_8_S1865_AZ51_mut	41N_Month1_8	12986.41N.Month1.8		41	Month1	10/17/17 10:00	9/13/17	RC	15.0	41N	8	7/6/17	41N	male	41N	A1	A	10/17/17					weeks	41N_Month1_8	23.0
44R_Month10_6_S621_AZ51_mut	44R_Month10_6	12986.44R.Month10.6		44	Month10	7/17/18 10:00	9/13/17	RC	54.0	44R	6	7/3/17	44R	female	44R	A2	A	7/17/18					weeks	44R_Month10_6	26.0
43N_Month3_13_S2_AZ51_mut	43N_Month3_13	12986.43N.Month3.13		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43N	13	7/3/17	43N	male	43N	B1	B	12/12/17					weeks	43N_Month3_13	12.0
41N_Month3_18_S1466_AZ51_mut	41N_Month3_18	12986.41N.Month3.18		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41N	18	7/6/17	41N	male	41N	A1	A	12/12/17					weeks	41N_Month3_18	10.0
46L_Month3_6_S235_AZ51_mut	46L_Month3_6	12986.46L.Month3.6		46	Month3	12/12/17 10:00	9/13/17	RC	23.0	46L	6	7/3/17	46L	female	46L	B1	B	12/12/17					weeks	46L_Month3_6	15.0
46L_Day7_8_S345_AZ51_mut	46L_Day7_8	12986.46L.Day7.8		46	Day7	9/20/17 10:00	9/13/17	RC	11.0	46L	8	7/3/17	46L	female	46L	B1	B	9/20/17					weeks	46L_Day7_8	9.0
42N_Month3_8_S1579_AZ51_mut	42N_Month3_8	12986.42N.Month3.8		42	Month3	12/12/17 10:00	9/13/17	RC	23.0	42N	8	7/6/17	42N	female	42N	A1	A	12/12/17					weeks	42N_Month3_8	11.0
43B_Month3_13_S8_AZ51_mut	43B_Month3_13	12986.43B.Month3.13		43	Month3	12/12/17 10:00	9/13/17	RC	23.0	43B	13	7/3/17	43B	male	43B	B1	B	12/12/17					weeks	43B_Month3_13	12.0
41L_Month6_5_S419_AZ51_mut	41L_Month6_5	12986.41L.Month6.5		41	Month6	3/13/18 10:00	9/13/17	RC	36.0	41L	5	7/6/17	41L	male	41L	A1	A	3/13/18					weeks	41L_Month6_5	16.0
46N_Month1_6_S527_AZ51_mut	46N_Month1_6	12986.46N.Month1.6		46	Month1	10/17/17 10:00	9/13/17	RC	15.0	46N	6	7/3/17	46N	female	46N	B1	B	10/17/17					weeks	46N_Month1_6	25.0
41B_Day7_6_S41_AZ51_mut	41B_Day7_6	12986.41B.Day7.6		41	Day7	9/20/17 10:00	9/13/17	RC	11.0	41B	6	7/6/17	41B	male	41B	A1	A	9/20/17					weeks	41B_Day7_6	5.0
41R_Month3_14_S144_AZ51_mut	41R_Month3_14	12986.41R.Month3.14		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41R	14	7/6/17	41R	male	41R	A1	A	12/12/17					weeks	41R_Month3_14	10.0
41N_Month3_17_S1458_AZ51_mut	41N_Month3_17	12986.41N.Month3.17		41	Month3	12/12/17 10:00	9/13/17	RC	23.0	41N	17	7/6/17	41N	male	41N	A1	A	12/12/17					weeks	41N_Month3_17	10.0
