,Unnamed: 0,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with host benefits,Viral genes with unknown function,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,sample,simple_id
118,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23B_Month3_2_S34/dramv-distill/vMAG_stats.tsv,23B_Month3_2_S34,23B_Month3_2
119,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month3_2_S34/dramv-distill/vMAG_stats.tsv,23B_Month3_2_S34,23B_Month3_2
120,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,4.0,2.0,./23B_Month3_4_S36/dramv-distill/vMAG_stats.tsv,23B_Month3_4_S36,23B_Month3_4
121,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,14.0,7.0,5.0,3.0,./23B_Month3_4_S36/dramv-distill/vMAG_stats.tsv,23B_Month3_4_S36,23B_Month3_4
122,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month3_4_S36/dramv-distill/vMAG_stats.tsv,23B_Month3_4_S36,23B_Month3_4
123,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23B_Month3_3_S35/dramv-distill/vMAG_stats.tsv,23B_Month3_3_S35,23B_Month3_3
124,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23B_Month3_3_S35/dramv-distill/vMAG_stats.tsv,23B_Month3_3_S35,23B_Month3_3
125,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month3_3_S35/dramv-distill/vMAG_stats.tsv,23B_Month3_3_S35,23B_Month3_3
126,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,4.0,11.0,./23B_Month3_5_S37/dramv-distill/vMAG_stats.tsv,23B_Month3_5_S37,23B_Month3_5
127,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,5.0,11.0,./23B_Month3_5_S37/dramv-distill/vMAG_stats.tsv,23B_Month3_5_S37,23B_Month3_5
128,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23B_Month3_5_S37/dramv-distill/vMAG_stats.tsv,23B_Month3_5_S37,23B_Month3_5
129,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,4.0,2.0,./23B_Month3_6_S38/dramv-distill/vMAG_stats.tsv,23B_Month3_6_S38,23B_Month3_6
130,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,14.0,7.0,5.0,3.0,./23B_Month3_6_S38/dramv-distill/vMAG_stats.tsv,23B_Month3_6_S38,23B_Month3_6
131,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month3_6_S38/dramv-distill/vMAG_stats.tsv,23B_Month3_6_S38,23B_Month3_6
132,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,4.0,11.0,./23B_Month3_7_S39/dramv-distill/vMAG_stats.tsv,23B_Month3_7_S39,23B_Month3_7
133,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,5.0,11.0,./23B_Month3_7_S39/dramv-distill/vMAG_stats.tsv,23B_Month3_7_S39,23B_Month3_7
134,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,0.0,12.0,0.0,2.0,./23B_Month3_7_S39/dramv-distill/vMAG_stats.tsv,23B_Month3_7_S39,23B_Month3_7
135,1__0_partial_1-cat_1,1,False,False,18,2,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23B_Month3_8_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_8_S4,23B_Month3_8
136,2__0_partial_1-cat_1,1,False,False,47,9,0,True,0.06382978723404255,10.0,14.0,0.0,7.0,10.0,6.0,./23B_Month3_8_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_8_S4,23B_Month3_8
137,2__1_partial_1-cat_1,1,False,False,55,6,0,False,0.0,4.0,18.0,2.0,16.0,9.0,6.0,./23B_Month3_8_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_8_S4,23B_Month3_8
138,4__0_partial_1-cat_1,1,False,False,19,3,0,False,0.05263157894736842,3.0,0.0,0.0,14.0,0.0,2.0,./23B_Month3_8_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_8_S4,23B_Month3_8
139,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23B_Month3_9_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_9_S4,23B_Month3_9
140,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23B_Month3_9_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_9_S4,23B_Month3_9
141,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month3_9_S4/dramv-distill/vMAG_stats.tsv,23B_Month3_9_S4,23B_Month3_9
142,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,12.0,17.0,4.0,5.0,./23B_Month6_10_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_10_S49,23B_Month6_10
143,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./23B_Month6_10_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_10_S49,23B_Month6_10
144,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_10_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_10_S49,23B_Month6_10
145,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,4.0,11.0,./23B_Month6_11_S492/dramv-distill/vMAG_stats.tsv,23B_Month6_11_S492,23B_Month6_11
146,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,5.0,11.0,./23B_Month6_11_S492/dramv-distill/vMAG_stats.tsv,23B_Month6_11_S492,23B_Month6_11
147,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23B_Month6_11_S492/dramv-distill/vMAG_stats.tsv,23B_Month6_11_S492,23B_Month6_11
148,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./23B_Month6_12_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_12_S49,23B_Month6_12
149,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./23B_Month6_12_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_12_S49,23B_Month6_12
150,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_12_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_12_S49,23B_Month6_12
151,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./23B_Month6_13_S494/dramv-distill/vMAG_stats.tsv,23B_Month6_13_S494,23B_Month6_13
152,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./23B_Month6_13_S494/dramv-distill/vMAG_stats.tsv,23B_Month6_13_S494,23B_Month6_13
153,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month6_13_S494/dramv-distill/vMAG_stats.tsv,23B_Month6_13_S494,23B_Month6_13
154,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,9.0,18.0,2.0,17.0,9.0,2.0,./23B_Month6_15_S496/dramv-distill/vMAG_stats.tsv,23B_Month6_15_S496,23B_Month6_15
155,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./23B_Month6_15_S496/dramv-distill/vMAG_stats.tsv,23B_Month6_15_S496,23B_Month6_15
156,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_15_S496/dramv-distill/vMAG_stats.tsv,23B_Month6_15_S496,23B_Month6_15
157,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23B_Month6_14_S495/dramv-distill/vMAG_stats.tsv,23B_Month6_14_S495,23B_Month6_14
158,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23B_Month6_14_S495/dramv-distill/vMAG_stats.tsv,23B_Month6_14_S495,23B_Month6_14
159,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_14_S495/dramv-distill/vMAG_stats.tsv,23B_Month6_14_S495,23B_Month6_14
160,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,8.0,18.0,2.0,17.0,1.0,11.0,./23B_Month6_16_S497/dramv-distill/vMAG_stats.tsv,23B_Month6_16_S497,23B_Month6_16
161,2__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23B_Month6_16_S497/dramv-distill/vMAG_stats.tsv,23B_Month6_16_S497,23B_Month6_16
162,6__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,14.0,15.0,0.0,5.0,1.0,11.0,./23B_Month6_16_S497/dramv-distill/vMAG_stats.tsv,23B_Month6_16_S497,23B_Month6_16
163,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,6.0,17.0,1.0,11.0,./23B_Month6_17_S498/dramv-distill/vMAG_stats.tsv,23B_Month6_17_S498,23B_Month6_17
164,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,7.0,7.0,1.0,11.0,./23B_Month6_17_S498/dramv-distill/vMAG_stats.tsv,23B_Month6_17_S498,23B_Month6_17
165,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_17_S498/dramv-distill/vMAG_stats.tsv,23B_Month6_17_S498,23B_Month6_17
166,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23B_Month6_19_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_19_S5,23B_Month6_19
167,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23B_Month6_19_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_19_S5,23B_Month6_19
168,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_19_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_19_S5,23B_Month6_19
169,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./23B_Month6_1_S482/dramv-distill/vMAG_stats.tsv,23B_Month6_1_S482,23B_Month6_1
170,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,6.0,18.0,12.0,17.0,1.0,2.0,./23B_Month6_1_S482/dramv-distill/vMAG_stats.tsv,23B_Month6_1_S482,23B_Month6_1
171,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,2.0,12.0,0.0,0.0,./23B_Month6_1_S482/dramv-distill/vMAG_stats.tsv,23B_Month6_1_S482,23B_Month6_1
172,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./23B_Month6_18_S499/dramv-distill/vMAG_stats.tsv,23B_Month6_18_S499,23B_Month6_18
173,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./23B_Month6_18_S499/dramv-distill/vMAG_stats.tsv,23B_Month6_18_S499,23B_Month6_18
174,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_18_S499/dramv-distill/vMAG_stats.tsv,23B_Month6_18_S499,23B_Month6_18
175,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23B_Month6_20_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_20_S5,23B_Month6_20
176,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23B_Month6_20_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_20_S5,23B_Month6_20
177,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_20_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_20_S5,23B_Month6_20
178,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23B_Month6_21_S502/dramv-distill/vMAG_stats.tsv,23B_Month6_21_S502,23B_Month6_21
179,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23B_Month6_21_S502/dramv-distill/vMAG_stats.tsv,23B_Month6_21_S502,23B_Month6_21
180,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_21_S502/dramv-distill/vMAG_stats.tsv,23B_Month6_21_S502,23B_Month6_21
181,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,1.0,5.0,./23B_Month6_22_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_22_S5,23B_Month6_22
182,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,14.0,7.0,1.0,4.0,./23B_Month6_22_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_22_S5,23B_Month6_22
183,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_22_S5/dramv-distill/vMAG_stats.tsv,23B_Month6_22_S5,23B_Month6_22
184,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23B_Month6_23_S504/dramv-distill/vMAG_stats.tsv,23B_Month6_23_S504,23B_Month6_23
185,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23B_Month6_23_S504/dramv-distill/vMAG_stats.tsv,23B_Month6_23_S504,23B_Month6_23
186,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_23_S504/dramv-distill/vMAG_stats.tsv,23B_Month6_23_S504,23B_Month6_23
187,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./23B_Month6_24_S505/dramv-distill/vMAG_stats.tsv,23B_Month6_24_S505,23B_Month6_24
188,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,8.0,18.0,2.0,17.0,9.0,2.0,./23B_Month6_24_S505/dramv-distill/vMAG_stats.tsv,23B_Month6_24_S505,23B_Month6_24
189,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23B_Month6_24_S505/dramv-distill/vMAG_stats.tsv,23B_Month6_24_S505,23B_Month6_24
190,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23B_Month6_2_S48/dramv-distill/vMAG_stats.tsv,23B_Month6_2_S48,23B_Month6_2
191,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,14.0,18.0,2.0,17.0,1.0,4.0,./23B_Month6_2_S48/dramv-distill/vMAG_stats.tsv,23B_Month6_2_S48,23B_Month6_2
192,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23B_Month6_2_S48/dramv-distill/vMAG_stats.tsv,23B_Month6_2_S48,23B_Month6_2
193,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./23B_Month6_3_S484/dramv-distill/vMAG_stats.tsv,23B_Month6_3_S484,23B_Month6_3
194,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./23B_Month6_3_S484/dramv-distill/vMAG_stats.tsv,23B_Month6_3_S484,23B_Month6_3
195,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month6_3_S484/dramv-distill/vMAG_stats.tsv,23B_Month6_3_S484,23B_Month6_3
196,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,7.0,17.0,1.0,7.0,./23B_Month6_4_S485/dramv-distill/vMAG_stats.tsv,23B_Month6_4_S485,23B_Month6_4
197,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,9.0,7.0,1.0,8.0,./23B_Month6_4_S485/dramv-distill/vMAG_stats.tsv,23B_Month6_4_S485,23B_Month6_4
198,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month6_4_S485/dramv-distill/vMAG_stats.tsv,23B_Month6_4_S485,23B_Month6_4
199,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./23B_Month6_5_S486/dramv-distill/vMAG_stats.tsv,23B_Month6_5_S486,23B_Month6_5
200,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./23B_Month6_5_S486/dramv-distill/vMAG_stats.tsv,23B_Month6_5_S486,23B_Month6_5
201,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_5_S486/dramv-distill/vMAG_stats.tsv,23B_Month6_5_S486,23B_Month6_5
202,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./23B_Month6_6_S487/dramv-distill/vMAG_stats.tsv,23B_Month6_6_S487,23B_Month6_6
203,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./23B_Month6_6_S487/dramv-distill/vMAG_stats.tsv,23B_Month6_6_S487,23B_Month6_6
204,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23B_Month6_6_S487/dramv-distill/vMAG_stats.tsv,23B_Month6_6_S487,23B_Month6_6
205,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,7.0,17.0,9.0,2.0,./23B_Month6_7_S488/dramv-distill/vMAG_stats.tsv,23B_Month6_7_S488,23B_Month6_7
206,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,9.0,7.0,10.0,3.0,./23B_Month6_7_S488/dramv-distill/vMAG_stats.tsv,23B_Month6_7_S488,23B_Month6_7
207,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23B_Month6_7_S488/dramv-distill/vMAG_stats.tsv,23B_Month6_7_S488,23B_Month6_7
208,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23B_Month6_8_S489/dramv-distill/vMAG_stats.tsv,23B_Month6_8_S489,23B_Month6_8
209,3__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_8_S489/dramv-distill/vMAG_stats.tsv,23B_Month6_8_S489,23B_Month6_8
210,7__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,20.0,15.0,2.0,5.0,1.0,3.0,./23B_Month6_8_S489/dramv-distill/vMAG_stats.tsv,23B_Month6_8_S489,23B_Month6_8
211,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23B_Month6_9_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_9_S49,23B_Month6_9
212,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23B_Month6_9_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_9_S49,23B_Month6_9
213,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23B_Month6_9_S49/dramv-distill/vMAG_stats.tsv,23B_Month6_9_S49,23B_Month6_9
214,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23L_Day7_10_S1405/dramv-distill/vMAG_stats.tsv,23L_Day7_10_S1405,23L_Day7_10
215,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23L_Day7_10_S1405/dramv-distill/vMAG_stats.tsv,23L_Day7_10_S1405,23L_Day7_10
216,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23L_Day7_10_S1405/dramv-distill/vMAG_stats.tsv,23L_Day7_10_S1405,23L_Day7_10
217,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./23L_Day7_11_S1406/dramv-distill/vMAG_stats.tsv,23L_Day7_11_S1406,23L_Day7_11
218,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./23L_Day7_11_S1406/dramv-distill/vMAG_stats.tsv,23L_Day7_11_S1406,23L_Day7_11
219,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23L_Day7_11_S1406/dramv-distill/vMAG_stats.tsv,23L_Day7_11_S1406,23L_Day7_11
220,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./23L_Day7_12_S1407/dramv-distill/vMAG_stats.tsv,23L_Day7_12_S1407,23L_Day7_12
221,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./23L_Day7_12_S1407/dramv-distill/vMAG_stats.tsv,23L_Day7_12_S1407,23L_Day7_12
222,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23L_Day7_12_S1407/dramv-distill/vMAG_stats.tsv,23L_Day7_12_S1407,23L_Day7_12
223,1__0_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23L_Day7_13_S1408/dramv-distill/vMAG_stats.tsv,23L_Day7_13_S1408,23L_Day7_13
224,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./23L_Day7_13_S1408/dramv-distill/vMAG_stats.tsv,23L_Day7_13_S1408,23L_Day7_13
225,30__full-cat_1,1,False,False,33,8,0,False,0.09090909090909093,13.0,12.0,0.0,3.0,2.0,3.0,./23L_Day7_13_S1408/dramv-distill/vMAG_stats.tsv,23L_Day7_13_S1408,23L_Day7_13
226,6__0_partial_1-cat_1,1,False,False,12,0,0,False,0.0,6.0,3.0,0.0,2.0,1.0,0.0,./23L_Day7_13_S1408/dramv-distill/vMAG_stats.tsv,23L_Day7_13_S1408,23L_Day7_13
227,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,9.0,6.0,./23L_Day7_14_S1409/dramv-distill/vMAG_stats.tsv,23L_Day7_14_S1409,23L_Day7_14
228,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,10.0,6.0,./23L_Day7_14_S1409/dramv-distill/vMAG_stats.tsv,23L_Day7_14_S1409,23L_Day7_14
229,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23L_Day7_14_S1409/dramv-distill/vMAG_stats.tsv,23L_Day7_14_S1409,23L_Day7_14
230,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23L_Day7_1_S1396/dramv-distill/vMAG_stats.tsv,23L_Day7_1_S1396,23L_Day7_1
231,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23L_Day7_1_S1396/dramv-distill/vMAG_stats.tsv,23L_Day7_1_S1396,23L_Day7_1
232,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23L_Day7_1_S1396/dramv-distill/vMAG_stats.tsv,23L_Day7_1_S1396,23L_Day7_1
233,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,9.0,17.0,7.0,5.0,./23L_Day7_3_S1398/dramv-distill/vMAG_stats.tsv,23L_Day7_3_S1398,23L_Day7_3
234,2__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23L_Day7_3_S1398/dramv-distill/vMAG_stats.tsv,23L_Day7_3_S1398,23L_Day7_3
235,7__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,3.0,15.0,11.0,5.0,8.0,4.0,./23L_Day7_3_S1398/dramv-distill/vMAG_stats.tsv,23L_Day7_3_S1398,23L_Day7_3
236,1__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23L_Day7_2_S1397/dramv-distill/vMAG_stats.tsv,23L_Day7_2_S1397,23L_Day7_2
