	index	PERMANOVA_PseudoF	p_value	unifrac_type	num_samples	num_sequences
468	rob_1	42.884257825799914	0.001	unweighted	1896	1896
469	plsY	9.68302441206746	0.001	unweighted	1929	1929
470	pyrD	6.239227140542046	0.001	unweighted	1933	1933
471	frr	11.83138344330171	0.001	unweighted	1928	1928
472	fadA	10.585855715727307	0.001	unweighted	1885	1885
473	csgF	8.406023103072908	0.001	unweighted	1881	1881
474	gspK_2	33.21802809460618	0.001	unweighted	1944	1944
475	npr_1	15.659666114737265	0.001	unweighted	1896	1896
476	djlA	10.107065144623203	0.001	unweighted	1940	1940
477	potD	9.58233200920977	0.001	unweighted	1886	1886
478	yggP_2	27.3183629882183	0.001	unweighted	1899	1899
479	cra_2	26.913435694600082	0.001	unweighted	1948	1948
480	fimZ_2	13.626109407438925	0.001	unweighted	1950	1950
481	nrdE	23.374088297070905	0.001	unweighted	1928	1928
482	gapA_2	12.384343013964207	0.001	unweighted	1895	1895
483	yoaG	5.812328183226687	0.001	unweighted	1889	1889
484	tycC	4.898979550177227	0.001	unweighted	1860	1860
485	aceE	11.695169127813484	0.001	unweighted	1926	1926
486	yccJ	5.974603406293775	0.001	unweighted	1884	1884
487	pyrI	12.970801180130746	0.001	unweighted	1885	1885
488	ybjN	7.54159268331824	0.001	unweighted	1886	1886
489	uidA	6.550577679174417	0.001	unweighted	1876	1876
490	ghrA	6.320777783718173	0.001	unweighted	1928	1928
491	ynaJ	10.660353066106568	0.001	unweighted	1874	1874
492	ynfM	6.4802507042091975	0.001	unweighted	1878	1878
493	pheA	20.986483729508915	0.001	unweighted	1928	1928
494	ydiT	5.218183996774149	0.001	unweighted	1882	1882
495	cysD	18.535628868764835	0.001	unweighted	1936	1936
496	yegW	4.750960223825526	0.001	unweighted	1880	1880
497	lpxP	5.187399934488808	0.001	unweighted	1890	1890
498	yphD	4.522515229855512	0.001	unweighted	1887	1887
499	yqfG	21.899934518332497	0.001	unweighted	1889	1889
500	fhuA_2	23.94293555314928	0.001	unweighted	1947	1947
501	yfiN	22.23926921165858	0.001	unweighted	1932	1932
502	agaB	8.494673293528148	0.001	unweighted	1885	1885
503	mlaC	6.044923001541576	0.001	unweighted	1935	1935
504	yjbJ	8.494788047832007	0.001	unweighted	1930	1930
505	dosP	17.60328594750524	0.001	unweighted	1865	1865
506	ygiC	9.215779796398808	0.001	unweighted	1879	1879
507	yjeM	11.20712581876413	0.001	unweighted	1876	1876
508	tpx	7.962102372438412	0.001	unweighted	1919	1919
509	cusC_2	18.98310905287256	0.001	unweighted	1951	1951
510	dnaE	12.089635342046131	0.001	unweighted	1878	1878
511	yieP	16.79332440605492	0.001	unweighted	1887	1887
512	pstS	16.950287905674642	0.001	unweighted	1897	1897
513	fieF	10.555414208897705	0.001	unweighted	1933	1933
514	yqhC	10.01679475650736	0.001	unweighted	1880	1880
515	cysN	23.374427938084388	0.001	unweighted	1925	1925
516	fruB_2	5.100252928361176	0.001	unweighted	1897	1897
517	map	11.537662872994717	0.001	unweighted	1884	1884
518	yeiS	5.748912114588158	0.001	unweighted	1885	1885
519	bdm	18.99785533660183	0.001	unweighted	1878	1878
520	selD	5.609710678215911	0.001	unweighted	1931	1931
521	yedW_10	13.026261416890373	0.001	unweighted	1933	1933
522	lpcA	7.488994407868745	0.001	unweighted	1884	1884
523	trpA	8.201706695371069	0.001	unweighted	1931	1931
524	yfgJ	4.654441297644939	0.001	unweighted	1886	1886
525	dadX	7.764119869500339	0.001	unweighted	1931	1931
526	rpsP	19.77579003197181	0.001	unweighted	1936	1936
527	fadK	5.274315409246792	0.001	unweighted	1883	1883
528	flhE	5.58596198531329	0.001	unweighted	1884	1884
529	tauA	16.431230554096036	0.001	unweighted	1928	1928
530	elmGT	3.2468473430127487	0.007	unweighted	1925	1925
531	sfp	5.239192709940932	0.001	unweighted	1878	1878
532	pyrC	6.528580421505195	0.001	unweighted	1928	1928
533	ynfG	5.86308053569831	0.001	unweighted	1882	1882
534	ackA	6.008062202086884	0.001	unweighted	1880	1880
535	ybcM	5.975699428117823	0.001	unweighted	1879	1879
536	yohD	5.238228733321356	0.001	unweighted	1932	1932
537	ybdJ	20.3944803708958	0.001	unweighted	1889	1889
538	fic	10.599641881480805	0.001	unweighted	1872	1872
539	dtpD	17.50823928348387	0.001	unweighted	1885	1885
540	ydgD	6.233934070751862	0.001	unweighted	1878	1878
541	xylH	18.20317482263807	0.001	unweighted	1885	1885
542	yeiG	4.689598844067124	0.001	unweighted	1933	1933
543	dnaQ	8.798801128814555	0.001	unweighted	1937	1937
544	ydiJ	5.545861816589799	0.001	unweighted	1878	1878
545	cysZ	3.6897975760890143	0.002	unweighted	1927	1927
546	ligB	18.73542398050947	0.001	unweighted	1885	1885
547	fruA_1	23.001217909991794	0.001	unweighted	1900	1900
548	fimF_1	29.39747577602523	0.001	unweighted	1894	1894
549	bioC	6.653026280306242	0.001	unweighted	1931	1931
550	tktB	5.040178287172047	0.001	unweighted	1886	1886
551	mntR	8.518634384538855	0.001	unweighted	1889	1889
552	ybhL_1	8.198893604565725	0.001	unweighted	1890	1890
553	lhgO	22.9012943363389	0.001	unweighted	1886	1886
554	yggS	18.986841233838344	0.001	unweighted	1925	1925
555	proQ	6.008182950307968	0.001	unweighted	1878	1878
556	asnB	18.1751701454798	0.001	unweighted	1886	1886
557	amiB	11.990158887815515	0.001	unweighted	1886	1886
558	yajG	20.33051153269506	0.001	unweighted	1885	1885
559	yiaO_1	21.877422559485286	0.001	unweighted	1950	1950
560	ihfB	7.927171700048501	0.001	unweighted	1934	1934
561	rpsD	10.290888558032096	0.001	unweighted	1934	1934
562	tusB	7.756848547885956	0.001	unweighted	1919	1919
563	mraZ	12.112944318837366	0.001	unweighted	1939	1939
564	ggt	11.057129364774456	0.001	unweighted	1880	1880
565	ybcY	20.233833454265802	0.001	unweighted	1883	1883
566	yeeJ_1	5.525080730099315	0.001	unweighted	1890	1890
567	rhlE	8.711272357017235	0.001	unweighted	1882	1882
568	soxR	10.694151359295732	0.001	unweighted	1884	1884
569	nirD	10.067671555609833	0.001	unweighted	1924	1924
570	ybjP	7.191133303467181	0.001	unweighted	1883	1883
571	ribF	9.86761125448416	0.001	unweighted	1936	1936
572	nepI	17.670815841541053	0.001	unweighted	1941	1941
573	rpsN	12.585177403936889	0.001	unweighted	1940	1940
574	eutE_2	4.658385970118413	0.001	unweighted	1894	1894
575	yadC	11.98585660732465	0.001	unweighted	1878	1878
576	ycjW	10.633782581218343	0.001	unweighted	1875	1875
577	ycdY	8.309122332825066	0.001	unweighted	1885	1885
578	exbD	9.32007933105367	0.001	unweighted	1881	1881
579	cdaR	9.239602329692785	0.001	unweighted	1935	1935
580	yeiM	6.052389291301447	0.001	unweighted	1875	1875
581	xylB	17.504274541425815	0.001	unweighted	1931	1931
582	mltB	24.477710826538473	0.001	unweighted	1886	1886
583	cysP	5.5631858902752835	0.001	unweighted	1890	1890
584	yibI	18.664199319547635	0.001	unweighted	1887	1887
585	lpxD	9.63313018766838	0.001	unweighted	1925	1925
586	mtlD	17.644186072095348	0.001	unweighted	1886	1886
587	arnE	6.091978469888797	0.002	unweighted	1935	1935
588	dacA	20.997362175163204	0.001	unweighted	1886	1886
589	ygiW	6.531906944399052	0.001	unweighted	1935	1935
590	rep_2	8.617082495082645	0.001	unweighted	1950	1950
591	tdcG	9.610402933419087	0.001	unweighted	1865	1865
592	agaV	8.206058484899291	0.001	unweighted	1885	1885
593	srlR_1	25.261147835672602	0.001	unweighted	1900	1900
594	yfcE	5.753863867606937	0.001	unweighted	1881	1881
595	mepA_2	4.9862433751248005	0.001	unweighted	1897	1897
596	fes_2	28.07219760787101	0.001	unweighted	1947	1947
597	rutR	5.649547783463439	0.001	unweighted	1879	1879
598	glmU_2	12.871371371675806	0.001	unweighted	1948	1948
599	putA	3.805372257241272	0.001	unweighted	1916	1916
600	yoeB	3.918780512322552	0.001	unweighted	1932	1932
601	hypC	23.46262434784124	0.001	unweighted	1888	1888
602	gatC_2	26.304328515372926	0.001	unweighted	1899	1899
603	salL	9.994877787329408	0.001	unweighted	1887	1887
604	ugpA	11.829865876351109	0.001	unweighted	1878	1878
605	ftsK	5.554767459327237	0.001	unweighted	1920	1920
606	yciA	10.945631588270492	0.001	unweighted	1887	1887
607	rplD	6.086423714216564	0.001	unweighted	1928	1928
608	yagU	17.87716737430741	0.001	unweighted	1884	1884
609	ytfH	12.577948992145412	0.001	unweighted	1888	1888
610	tabA_4	32.58157769211183	0.001	unweighted	1889	1889
611	tyrS	5.721922756183924	0.001	unweighted	1876	1876
612	nfsB	19.734264012033634	0.001	unweighted	1937	1937
613	rhtB	9.48110470655573	0.001	unweighted	1884	1884
614	xdhC	22.661706265474304	0.001	unweighted	1885	1885
615	ftsA	10.166070960705545	0.001	unweighted	1933	1933
616	gmk	15.020512345519702	0.001	unweighted	1937	1937
617	ptsA	10.819682356631965	0.001	unweighted	1885	1885
618	wcaJ	3.728716748496785	0.003	unweighted	1934	1934
619	ompG	10.730409517953412	0.001	unweighted	1879	1879
620	yciK	7.495906329818194	0.001	unweighted	1927	1927
621	ytfB	13.418042226705891	0.001	unweighted	1885	1885
622	insG_2	15.57538841365688	0.001	unweighted	1818	1818
623	waaP	14.783849209691342	0.001	unweighted	1936	1936
624	dgoA_2	10.66000822047592	0.001	unweighted	1900	1900
625	rseP	10.266618674422636	0.001	unweighted	1926	1926
626	pppA	6.421683570230101	0.001	unweighted	1928	1928
627	yjaB	10.74085053388228	0.001	unweighted	1880	1880
628	dcuR	12.035844828666898	0.001	unweighted	1883	1883
629	btuB_1	8.254500706892175	0.001	unweighted	1944	1944
630	ygjK	9.67121026558502	0.001	unweighted	1872	1872
631	yfcO	5.661581701234546	0.001	unweighted	1880	1880
632	kbaY_5	19.123627366723618	0.001	unweighted	1886	1886
633	yjcC_2	29.044844764397684	0.001	unweighted	1897	1897
634	ydjX_2	5.766873521355479	0.001	unweighted	1896	1896
635	galU	7.665644785345608	0.001	unweighted	1925	1925
636	yhhQ	7.776225207702963	0.001	unweighted	1925	1925
637	murR_2	9.030749304832487	0.001	unweighted	1897	1897
638	ydcU	14.016638217822697	0.001	unweighted	1861	1861
639	livF	11.229586841511654	0.001	unweighted	1882	1882
640	folC	4.112731471998358	0.001	unweighted	1935	1935
641	dtnK_1	30.986060087871493	0.001	unweighted	1888	1888
642	ybiR	7.9797116968644115	0.001	unweighted	1884	1884
643	hchA	6.379143171254184	0.001	unweighted	1934	1934
644	dppF	13.6487907048086	0.001	unweighted	1932	1932
645	dsbC	18.737667991244223	0.001	unweighted	1937	1937
646	hybO	9.756195756359267	0.001	unweighted	1886	1886
647	pitB	7.4469339571134086	0.001	unweighted	1934	1934
648	nadC_2	24.155775457176855	0.001	unweighted	1947	1947
649	hflK	12.682798241031149	0.001	unweighted	1881	1881
650	oppC	9.8619326389966	0.001	unweighted	1880	1880
651	emrB_2	6.469843850485191	0.001	unweighted	1942	1942
652	rnpA	15.694001748915099	0.001	unweighted	1938	1938
653	uvrB	5.36259221537782	0.001	unweighted	1927	1927
654	lsrR	11.001646523193127	0.001	unweighted	1885	1885
655	ssuC	8.481512483267487	0.001	unweighted	1882	1882
656	yejE	5.497053668677672	0.001	unweighted	1882	1882
657	ygcN_1	22.381264304447047	0.001	unweighted	1898	1898
658	yiaA	17.154789332795257	0.001	unweighted	1886	1886
659	pspB	11.24524195283753	0.001	unweighted	1882	1882
660	gudX	22.640617179469466	0.001	unweighted	1887	1887
661	yedK	5.288429042725755	0.001	unweighted	1931	1931
662	arnC_2	28.307629177209183	0.001	unweighted	1945	1945
663	coaA_1	21.5161630186927	0.001	unweighted	1886	1886
664	yfcQ	5.711791119721693	0.001	unweighted	1881	1881
665	yfdV	5.935834457443557	0.001	unweighted	1883	1883
666	xapA	4.282788563030283	0.001	unweighted	1932	1932
667	cnu	6.254618659954778	0.001	unweighted	1878	1878
668	kdgT	8.789427657305854	0.001	unweighted	1888	1888
669	napA	3.603971042690056	0.005	unweighted	1923	1923
670	aes_2	13.386705779259541	0.001	unweighted	1947	1947
671	prpE	19.31420300372036	0.001	unweighted	1887	1887
672	rusA	9.69055077466654	0.001	unweighted	1883	1883
673	rutF	4.344470485105162	0.001	unweighted	1926	1926
674	yhfA	11.271120995480917	0.001	unweighted	1919	1919
675	yejO	6.073909722223564	0.001	unweighted	1882	1882
676	glnK	16.415388450006866	0.001	unweighted	1937	1937
677	ydcK	12.051824163176898	0.001	unweighted	1865	1865
678	yahA_2	15.61919279421799	0.001	unweighted	1892	1892
679	dusA	8.605680719769701	0.001	unweighted	1932	1932
680	mobB	10.728647936093125	0.001	unweighted	1891	1891
681	yiaK	18.112689804302992	0.001	unweighted	1880	1880
682	yedA	6.5137273192511795	0.001	unweighted	1933	1933
683	galK	19.036534116477895	0.001	unweighted	1891	1891
684	glgB	11.782876942766773	0.001	unweighted	1879	1879
685	yifL	10.074079726173055	0.001	unweighted	1885	1885
686	norV	23.486909020345475	0.001	unweighted	1881	1881
687	tsaB	4.354806283762753	0.002	unweighted	1929	1929
688	fadH_2	22.740297166212244	0.001	unweighted	1947	1947
689	agaR_1	11.719597483332555	0.001	unweighted	1830	1830
690	topB_3	3.294558305117141	0.003	unweighted	1937	1937
691	phoH_1	5.735727300631521	0.001	unweighted	1890	1890
692	rplP	5.836829888202097	0.001	unweighted	1931	1931
693	dedD	5.556622588221557	0.001	unweighted	1882	1882
694	recC	23.397862965118687	0.001	unweighted	1929	1929
695	fimC_4	13.629185166135155	0.001	unweighted	1884	1884
696	sapD	10.618677580753435	0.001	unweighted	1882	1882
697	gdhA	3.4741953214522816	0.006	unweighted	1933	1933
698	yaiO	20.268615167487262	0.001	unweighted	1875	1875
699	yagA	5.155727832943487	0.001	unweighted	1879	1879
700	hybE	9.545559033382586	0.001	unweighted	1887	1887
701	spy	6.443057300770496	0.001	unweighted	1925	1925
702	dsbI	9.215956266296152	0.001	unweighted	1882	1882
703	hmp	4.850082910516646	0.002	unweighted	1881	1881
704	ydiF_2	10.096708679526307	0.001	unweighted	1949	1949
705	tatB	8.14630669516319	0.001	unweighted	1931	1931
706	eutL	5.4760661722455835	0.001	unweighted	1879	1879
707	gspB	8.283580020182432	0.001	unweighted	1884	1884
708	flgD_1	32.72343741223743	0.001	unweighted	1891	1891
709	iscX	3.22862802582847	0.008	unweighted	1939	1939
710	ybbN	20.189652907198607	0.001	unweighted	1939	1939
711	alsC	12.050550480754449	0.001	unweighted	1887	1887
712	xseA	4.127522673443553	0.001	unweighted	1942	1942
713	yceD	8.815110074327478	0.001	unweighted	1935	1935
714	feoA	9.389024520089565	0.001	unweighted	1922	1922
715	nagK	9.37044732281685	0.001	unweighted	1887	1887
716	caiE_1	25.21124451770678	0.001	unweighted	1945	1945
717	yeaY	6.469934590916402	0.001	unweighted	1882	1882
718	glyA	4.344435956066839	0.001	unweighted	1886	1886
719	ahpC	19.75513058662188	0.001	unweighted	1884	1884
720	yghJ	8.466220843699997	0.001	unweighted	1872	1872
721	hyi_2	10.136252394952209	0.001	unweighted	1951	1951
722	priA	9.037423319145562	0.001	unweighted	1931	1931
723	rtcA	12.283437537728775	0.001	unweighted	1924	1924
724	cmoA	3.9956647096028703	0.001	unweighted	1925	1925
725	mliC	3.73044139419885	0.002	unweighted	1935	1935
726	yjjJ	11.915556502491379	0.001	unweighted	1881	1881
727	rbbA	8.126377264384521	0.001	unweighted	1918	1918
728	yhdT	8.687235835871508	0.001	unweighted	1894	1894
729	astD	6.12321275803738	0.001	unweighted	1936	1936
730	dapD	11.430140110757016	0.001	unweighted	1935	1935
731	rluC	6.682887127311818	0.001	unweighted	1933	1933
732	yqiJ	9.63799227311216	0.001	unweighted	1879	1879
733	artI	7.24390119474235	0.001	unweighted	1933	1933
734	ydhW	5.477376157088896	0.001	unweighted	1888	1888
735	glpF_1	8.299768528360548	0.001	unweighted	1897	1897
736	nagA	18.77396347438046	0.001	unweighted	1887	1887
737	ilvM	10.400847856769472	0.001	unweighted	1862	1862
738	psiF	16.880568659810905	0.001	unweighted	1930	1930
739	trxA	9.453273625202065	0.001	unweighted	1869	1869
740	yfhM	5.247152644147595	0.001	unweighted	1871	1871
741	glpB	5.350559450080531	0.001	unweighted	1884	1884
742	yadD_1	7.196802645440673	0.001	unweighted	1900	1900
743	slyX	8.85448716935208	0.001	unweighted	1913	1913
744	fucU	21.368051572390893	0.001	unweighted	1887	1887
745	grpE	23.26378634253086	0.001	unweighted	1931	1931
746	glxK_2	26.241144990935254	0.001	unweighted	1899	1899
747	cpsG	4.181959544880925	0.002	unweighted	1931	1931
748	dppB_2	27.10463707887519	0.001	unweighted	1899	1899
749	acrA_1	17.799364191105102	0.001	unweighted	1941	1941
750	gspH	6.241575517324151	0.001	unweighted	1935	1935
751	fliL	4.16377501926787	0.001	unweighted	1937	1937
752	iscR	4.525079833535102	0.002	unweighted	1933	1933
753	rpiB	12.512897455289085	0.001	unweighted	1879	1879
754	mdoC	8.195180809223636	0.001	unweighted	1882	1882
755	accA	12.098329124006685	0.001	unweighted	1884	1884
756	dpiB	19.027455893976935	0.001	unweighted	1880	1880
757	ydhC	5.649742465168311	0.001	unweighted	1889	1889
758	ptsG_1	13.065855491629698	0.001	unweighted	1895	1895
759	yeaG	4.108078252964844	0.002	unweighted	1929	1929
760	nuoL	6.6409939238354845	0.001	unweighted	1882	1882
761	yicJ	15.005034267814958	0.001	unweighted	1926	1926
762	ccmH	4.727225608787624	0.001	unweighted	1928	1928
763	yfaL_1	6.879441626515278	0.001	unweighted	1890	1890
764	ygfZ	22.23305345709243	0.001	unweighted	1937	1937
765	tonB_1	7.662582815880533	0.001	unweighted	1889	1889
766	cdiA_2	23.028375431781075	0.001	unweighted	1898	1898
767	araH	6.679510866327626	0.001	unweighted	1884	1884
768	malZ	15.970806568218467	0.001	unweighted	1933	1933
769	ilvY	24.875208594242565	0.001	unweighted	1863	1863
770	aroF	24.476624868382892	0.001	unweighted	1886	1886
771	lolA_1	22.95403785892457	0.001	unweighted	1892	1892
772	yghT	9.433269910883903	0.001	unweighted	1887	1887
773	pucA	19.383935631385057	0.001	unweighted	1933	1933
774	metA	10.547663218981072	0.001	unweighted	1882	1882
775	mdtL	17.328702302336712	0.001	unweighted	1891	1891
776	fucA	22.57801189812858	0.001	unweighted	1934	1934
777	eutR	5.415000760046768	0.001	unweighted	1882	1882
778	nhaR	11.936831956940212	0.001	unweighted	1884	1884
779	torR_1	19.102914970871293	0.001	unweighted	1951	1951
780	rdoA	10.941132935353519	0.001	unweighted	1939	1939
781	bcsA	13.602536828466333	0.001	unweighted	1925	1925
782	acrB_2	25.634104192706896	0.001	unweighted	1948	1948
783	yncG_2	13.476499819029046	0.001	unweighted	1889	1889
784	papC	5.87798741654118	0.001	unweighted	1875	1875
785	ybbP	15.560287050612155	0.001	unweighted	1925	1925
786	yohK_2	11.231955595918881	0.001	unweighted	1949	1949
787	fecD_5	22.571250414291207	0.001	unweighted	1887	1887
788	metK	17.817533625000618	0.001	unweighted	1927	1927
789	dkgA_1	24.841562752480577	0.001	unweighted	1899	1899
790	fucK_1	19.180639510525257	0.001	unweighted	1897	1897
791	alaE	23.51705640398469	0.001	unweighted	1893	1893
792	smpB	21.859187675081614	0.001	unweighted	1934	1934
793	mdtF	11.420709453445005	0.001	unweighted	1877	1877
794	cadC_1	36.95223713283929	0.001	unweighted	1891	1891
795	tldD	8.21924767332235	0.001	unweighted	1882	1882
796	argR_2	24.668985539968315	0.001	unweighted	1899	1899
797	rnc	5.022310264393269	0.001	unweighted	1933	1933
798	virB9	3.598080996487105	0.004	unweighted	1894	1894
799	flgG_2	31.99496566071981	0.001	unweighted	1897	1897
800	hofC	11.862916652798587	0.001	unweighted	1926	1926
801	rimK	7.049800996664245	0.001	unweighted	1883	1883
802	pmrD	5.948718950795927	0.001	unweighted	1882	1882
803	eutS_1	5.307320871856861	0.001	unweighted	1900	1900
804	qseC	9.515775332040246	0.001	unweighted	1883	1883
805	nuoF	6.711015578591917	0.001	unweighted	1927	1927
806	yhjD	17.385759730713158	0.001	unweighted	1881	1881
807	trmJ	3.1319978829402975	0.009	unweighted	1933	1933
808	yjjN_1	15.394020669603906	0.001	unweighted	1898	1898
809	yhbX_1	8.638571089548766	0.001	unweighted	1894	1894
810	ccmB	3.340047871469889	0.004	unweighted	1932	1932
811	ydhI	5.980890909627901	0.001	unweighted	1884	1884
812	yidG	17.965545240989353	0.001	unweighted	1896	1896
813	adiA	13.037538324058593	0.001	unweighted	1928	1928
814	ydfG	5.531745098531932	0.001	unweighted	1880	1880
815	yehD	5.159586779048901	0.001	unweighted	1880	1880
816	yhdJ	8.655294824747305	0.001	unweighted	1887	1887
817	araB	11.828697438909051	0.001	unweighted	1879	1879
818	chbC_2	4.549252497918804	0.001	unweighted	1899	1899
819	narJ	10.336092070885957	0.001	unweighted	1929	1929
820	yfaZ	5.807346638473389	0.001	unweighted	1882	1882
821	pgaA	6.016049093325182	0.001	unweighted	1879	1879
822	fdtC	3.937830516808111	0.001	unweighted	1932	1932
823	malP	12.300408222879563	0.001	unweighted	1874	1874
